x-coordinate,y-coordinate,Similarity_score
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,"miR-1915 and miR-1225-5p Regulate the Expression of CD133, PAX2 and TLR2 in Adult Renal Progenitor C.html",0.0038152526813094094
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,"miR-1915 and miR-1225-5p Regulate the Expression of CD133, PAX2 and TLR2 in Adult Renal Progenitor Cells.html",0.0038152526813094094
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,miR-221 Promotes Tumorigenesis in Human Triple Negative Breast Cancer Cells.html,0.0030012777324507417
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Mitochondrial Dysfunction Promotes Breast Cancer Cell Migration and Invasion through HIF1a Accumulat.html,0.003409418728332665
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Mitogen and Stress Activated Kinases Act Co-operatively with CREB during the Induction of Human Cyto.html,0.0022251255557167214
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,MKP-1 regulates cytokine mRNA stability through selectively modulation subcellular translocation of .html,0.9999999999999999
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,MMP7-mediated cleavage of nucleolin at Asp255 induces MMP9 expression to promote tumor malignancy.html,0.0028302964871449923
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,"Molecular Cloning, Expression and Serological Evaluation of an 8-Kilodalton Subunit of Antigen B fro.html",0.07643977028826265
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,"Molecular Mechanism of SSR128129E, an Extracellularly Acting, Small-Molecule, Allosteric Inhibitor o.html",0.9980911778626339
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Multi-Method Approach for Characterizing the Interaction between Fusarium verticillioides and Bacill.html,0.0022256434881919225
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Multidrug resistance protein MdtM adds to the repertoire of antiporters involved in alkaline pH home.html,0.0026502666124456264
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Multiple controls affect arsenite oxidase gene expression in Herminiimonas arsenicoxydans.html,0.0023220751886301465
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Mutation of the Diamond-Blackfan Anemia Gene Rps7 in Mouse Results in Morphological and Neuroanatomi.html,0.0019674137335652818
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Nasal Immunization with a Fusion Protein Consisting of the Hemagglutinin A Antigenic Region and the .html,0.08037490276367193
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,NOD2 Signaling Contributes to Host Defense in the Lungs against Escherichia coli Infection.html,0.07491882096567344
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Opposing Roles for Two Molecular Forms of Replication Protein A in Rad51-Rad54-Mediated DNA Recombin.html,0.06009998155488772
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Orphan Nuclear Receptor Errc Induces C-Reactive Protein Gene Expression through Induction of ER-Boun.html,0.002490868969304902
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Osteopontin signaling upregulates cyclooxygenase-2 expression in tumor-associated macrophages leadin.html,0.0026187117214094674
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,"Ovarian cancer cells, not normal cells, are damaged by MirkDyrk1B kinase inhibition.html",0.0796460636610842
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Pathological Impact of Hepatitis B Virus Surface Proteins on the Liver Is Associated with the Host G.html,0.00278096906551317
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Pharmacokinetics of Naja sumatrana (Equatorial Spitting Cobra) Venom and Its Major Toxins in Experim.html,0.0031856766739757673
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Physical characterisation of Tenacibaculum maritimum for vaccine development.html,0.062435934524704494
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Poison Domains Block Transit of Translocated Substrates via the Legionella pneumophila IcmDot System.html,0.07774333103914104
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Porphyromonas gingivalis lipopolysaccharide regulates interleukin (IL)-17 and IL-23 expression via S.html,0.9999999999999999
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Preparation of Monoclonal Antibodies Cross-Reactive with Orthopoxviruses and Their Application for D.html,0.05157403679484081
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Preventive effect of caffeine and curcumin on hepato_ carcinogenesis in diethylnitrosamine_induced r.html,0.03117602440470232
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Promoter methylation of RASSF1A modulates the effect of the microtubule-targeting agent docetaxel in.html,0.016238087397865857
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Proteasome Dysfunction Mediates High Glucose-Induced Apoptosis in Rodent Beta Cells and Human Islets.html,0.002313259699590936
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Protein Kinase LegK2 Is a Type IV Secretion System Effector Involved in Endoplasmic Reticulum Recrui.html,0.07921198371761619
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,"PrPST, a Soluble, Protease Resistant and Truncated PrP Form Features in the Pathogenesis of a Geneti.html",0.002996788932611652
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Pseudomonas aeruginosa Outer Membrane Vesicles Modulate Host Immune Responses by Targeting the Toll-.html,0.07921217218933581
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Rab1A Is an mTORC1 Activator and a Colorectal Oncogene.html,0.9980911778626339
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,RAS promotes tumorigenesis through genomic instability induced by imbalanced expression of Aurora-A .html,0.04840641428949776
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Reactive Oxygen Species-Triggered Trophoblast Apoptosis Is Initiated by Endoplasmic Reticulum Stress.html,0.07951760259655921
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Regulated Expression of the Beta2-Toxin Gene ( cpb2) in Clostridium perfringens Type A Isolates from.html,0.07950573014713237
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Regulation of Histone Acetylation in the Nucleus by Sphingosine-1-Phosphate.html,0.07341488348631128
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Regulation of MYC Expression and Differential JQ1 Sensitivity in Cancer Cells.html,0.0023252625785417907
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Repression of microRNA-768-3p by MEKERK signalling contributes to enhanced mRNA translation in human.html,0.0024619689762645502
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,RNA-seq Analysis of Host and Viral Gene Expression Highlights Interaction between Varicella Zoster V.html,0.0021573096159364516
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Role of MyD88 in Diminished Tumor Necrosis Factor Alpha Production by Newborn Mononuclear Cells in R.html,0.07840373636060557
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Roles of p38 and ERK MAP kinases in IL-8 expression in TNF-a- and dexamethasone-stimulated human per.html,0.9999999999999999
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,S137 Phosphorylation of Profilin 1 Is an Important Signaling Event in Breast Cancer Progression.html,0.0016790482115977702
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Saccharomyces boulardii Interferes with Enterohemorrhagic Escherichia coli-Induced Signaling Pathway.html,0.40760760708172133
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Shox2 is a molecular determinant of depot-specific adipocyte function.html,0.08518139704657512
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Signaling pathway underlying the up-regulatory effect of TNF-a on the Na+K+ ATPase in HepG2 cells.html,0.9999999999999999
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,"Sparstolonin B, a Novel Plant Derived Compound, Arrests Cell Cycle and Induces Apoptosis in N-Myc Am.html",0.002666761789792153
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Spreading Depression Triggers Headache by Activating Neuronal Panx1 Channels.html,0.07574008305584398
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Stac3 Inhibits Myoblast Differentiation into Myotubes.html,0.00438268385226151
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,STAT1 and STAT3 phosphorylation by porins are independent of JAKs but are dependent on MAPK pathway .html,0.9999999999999999
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,STAT3 induces muscle stem cell differentiation by interaction with myoD.html,0.9999999999999999
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Suppression of Interferon Lambda Signaling by SOCS-1 Results in Their Excessive Production during In.html,0.0020776469547257974
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Targeting breast cancer-initiatingstem cells with melanoma differentiation-associated gene-7interleu.html,0.028211457294870516
